date,crop,price,state
2021-02-01,Ginger(Dry),4295.61,India
2021-01-01,Ginger(Dry),3852.96,India
2020-12-01,Ginger(Dry),4110.43,India
2020-11-01,Ginger(Dry),5112.51,India
2020-10-01,Ginger(Dry),5868.82,India
2020-09-01,Ginger(Dry),7050.78,India
2020-08-01,Ginger(Dry),7571.31,India
2020-07-01,Ginger(Dry),9462.33,India
2020-06-01,Ginger(Dry),8613.16,India
2020-05-01,Ginger(Dry),7585.28,India
2020-04-01,Ginger(Dry),7031.91,India
2020-03-01,Ginger(Dry),6027.73,India
2020-02-01,Ginger(Dry),6004.99,India
2020-01-01,Ginger(Dry),5922.81,India
2019-12-01,Ginger(Dry),6214.66,India
2019-11-01,Ginger(Dry),6809.29,India
2019-10-01,Ginger(Dry),7329.49,India
2019-09-01,Ginger(Dry),8787.95,India
2019-08-01,Ginger(Dry),10290.23,India
2019-07-01,Ginger(Dry),10484.36,India
2019-06-01,Ginger(Dry),10013.74,India
2019-05-01,Ginger(Dry),8550.33,India
2019-04-01,Ginger(Dry),7934.76,India
2019-03-01,Ginger(Dry),7630.26,India
2019-02-01,Ginger(Dry),7212.63,India
2019-01-01,Ginger(Dry),6774.81,India
2018-12-01,Ginger(Dry),6325.57,India
2018-11-01,Ginger(Dry),6524.46,India
2018-10-01,Ginger(Dry),6146.07,India
2018-09-01,Ginger(Dry),5730.63,India
2018-08-01,Ginger(Dry),5948.7,India
2018-07-01,Ginger(Dry),6048.26,India
2018-06-01,Ginger(Dry),5844.61,India
2018-05-01,Ginger(Dry),5635.88,India
2018-04-01,Ginger(Dry),3900.76,India
2018-03-01,Ginger(Dry),3631.08,India
2018-02-01,Ginger(Dry),3490.85,India
2018-01-01,Ginger(Dry),3433.37,India
2017-12-01,Ginger(Dry),3308.97,India
2017-11-01,Ginger(Dry),3566.18,India
2017-10-01,Ginger(Dry),3942.49,India
2017-09-01,Ginger(Dry),3900.13,India
2017-08-01,Ginger(Dry),4071.16,India
2017-07-01,Ginger(Dry),4007.62,India
2017-06-01,Ginger(Dry),3583.66,India
2017-05-01,Ginger(Dry),3379.08,India
2017-04-01,Ginger(Dry),3221.55,India
2017-03-01,Ginger(Dry),3421.32,India
2017-02-01,Ginger(Dry),3387.02,India
2017-01-01,Ginger(Dry),3308.91,India
2016-12-01,Ginger(Dry),3300.26,India
2016-11-01,Ginger(Dry),3470.18,India
2016-10-01,Ginger(Dry),3737.72,India
2016-09-01,Ginger(Dry),4053.23,India
2016-08-01,Ginger(Dry),4551.5,India
2016-07-01,Ginger(Dry),4789.43,India
2016-06-01,Ginger(Dry),4687.91,India
2016-05-01,Ginger(Dry),4255.87,India
2016-04-01,Ginger(Dry),3890.89,India
2016-03-01,Ginger(Dry),4053.38,India
2016-02-01,Ginger(Dry),4038.49,India
2016-01-01,Ginger(Dry),4202.19,India
2015-12-01,Ginger(Dry),4306.29,India
2015-11-01,Ginger(Dry),4647.9,India
2015-10-01,Ginger(Dry),4651.78,India
2015-09-01,Ginger(Dry),5012.78,India
2015-08-01,Ginger(Dry),5467.43,India
2015-07-01,Ginger(Dry),6411.56,India
2015-06-01,Ginger(Dry),6151.84,India
2015-05-01,Ginger(Dry),5420.15,India
2015-04-01,Ginger(Dry),4917.53,India
2015-03-01,Ginger(Dry),4993.88,India
2015-02-01,Ginger(Dry),4591.02,India
2015-01-01,Ginger(Dry),4504.96,India
2014-12-01,Ginger(Dry),4648.05,India
2014-11-01,Ginger(Dry),5250.52,India
2014-10-01,Ginger(Dry),5706.22,India
2014-09-01,Ginger(Dry),6788.83,India
2014-08-01,Ginger(Dry),8563.04,India
2014-07-01,Ginger(Dry),9379.47,India
2014-06-01,Ginger(Dry),9685.87,India
2014-05-01,Ginger(Dry),10229.95,India
2014-04-01,Ginger(Dry),9189.93,India
2014-03-01,Ginger(Dry),7525.83,India
2014-02-01,Ginger(Dry),6758.19,India
2014-01-01,Ginger(Dry),6359.74,India
2013-12-01,Ginger(Dry),5800.52,India
2013-11-01,Ginger(Dry),6062.22,India
2013-10-01,Ginger(Dry),6619.06,India
2013-09-01,Ginger(Dry),8387.5,India
2013-08-01,Ginger(Dry),9512.01,India
2013-07-01,Ginger(Dry),10289.02,India
2013-06-01,Ginger(Dry),9834.53,India
2013-05-01,Ginger(Dry),8478.08,India
2013-04-01,Ginger(Dry),5616.91,India
2013-03-01,Ginger(Dry),4344.42,India
2013-02-01,Ginger(Dry),3835.21,India
2013-01-01,Ginger(Dry),3666.11,India
2012-12-01,Ginger(Dry),3656.09,India
2012-11-01,Ginger(Dry),3627.01,India
2012-10-01,Ginger(Dry),3133.97,India
2012-09-01,Ginger(Dry),3022.47,India
2012-08-01,Ginger(Dry),3183.47,India
2012-07-01,Ginger(Dry),2950.07,India
2012-06-01,Ginger(Dry),2738.9,India
2012-05-01,Ginger(Dry),2151.64,India
2012-04-01,Ginger(Dry),2043.11,India
2012-03-01,Ginger(Dry),2115.58,India
2012-02-01,Ginger(Dry),1993.01,India
2012-01-01,Ginger(Dry),1954.64,India
2011-12-01,Ginger(Dry),2047.93,India
2011-11-01,Ginger(Dry),2359.34,India
2011-10-01,Ginger(Dry),2413.96,India
2011-09-01,Ginger(Dry),2690.32,India
2011-08-01,Ginger(Dry),3012.53,India
2011-07-01,Ginger(Dry),3279.49,India
2011-06-01,Ginger(Dry),3217.6,India
2011-05-01,Ginger(Dry),3115.47,India
2011-04-01,Ginger(Dry),2946.64,India
2011-03-01,Ginger(Dry),2860.94,India
2011-02-01,Ginger(Dry),2908.13,India
2011-01-01,Ginger(Dry),2995.06,India
2010-12-01,Ginger(Dry),2857.19,India
2010-11-01,Ginger(Dry),2964.26,India
2010-10-01,Ginger(Dry),3048.86,India
2010-09-01,Ginger(Dry),4180.62,India
2010-08-01,Ginger(Dry),4697.48,India
2010-07-01,Ginger(Dry),4843.45,India
2010-06-01,Ginger(Dry),4894.38,India
2010-05-01,Ginger(Dry),4494.43,India
2010-04-01,Ginger(Dry),3671.48,India
2010-03-01,Ginger(Dry),3954.98,India
2010-02-01,Ginger(Dry),2964.8,India
2010-01-01,Ginger(Dry),2978.23,India
2025-03-01,Turmeric,11596.07,India
2025-02-01,Turmeric,12106.76,India
2025-01-01,Turmeric,13266.44,India
2024-12-01,Turmeric,13396.57,India
2024-11-01,Turmeric,13432.69,India
2024-10-01,Turmeric,13158.93,India
2024-09-01,Turmeric,13151.61,India
2024-08-01,Turmeric,12915.47,India
2024-07-01,Turmeric,13493.95,India
2024-06-01,Turmeric,14031.33,India
2024-05-01,Turmeric,13825.92,India
2024-04-01,Turmeric,13142.51,India
2024-03-01,Turmeric,13640.36,India
2024-02-01,Turmeric,11336.27,India
2024-01-01,Turmeric,11196.66,India
2023-12-01,Turmeric,10552.31,India
2023-11-01,Turmeric,10250.08,India
2023-10-01,Turmeric,10324.43,India
2023-09-01,Turmeric,10828.45,India
2023-08-01,Turmeric,11208.03,India
2023-07-01,Turmeric,8424.51,India
2023-06-01,Turmeric,6223.15,India
2023-05-01,Turmeric,5952.56,India
2023-04-01,Turmeric,5916.4,India
2023-03-01,Turmeric,6432.2,India
2023-02-01,Turmeric,6701.34,India
2023-01-01,Turmeric,6811.11,India
2022-12-01,Turmeric,6791.97,India
2022-11-01,Turmeric,6659.16,India
2022-10-01,Turmeric,6580.21,India
2022-09-01,Turmeric,6443.03,India
2022-08-01,Turmeric,6625.63,India
2022-07-01,Turmeric,6624.08,India
2022-06-01,Turmeric,6408.7,India
2022-05-01,Turmeric,6576.24,India
2022-04-01,Turmeric,6913.66,India
2022-03-01,Turmeric,7091.09,India
2022-02-01,Turmeric,7194.51,India
2022-01-01,Turmeric,7659.07,India
2021-12-01,Turmeric,7797.97,India
2021-11-01,Turmeric,7112.26,India
2021-10-01,Turmeric,7153.33,India
2021-09-01,Turmeric,7177.88,India
2021-08-01,Turmeric,7230.08,India
2021-07-01,Turmeric,7463.86,India
2021-06-01,Turmeric,7323.48,India
2021-05-01,Turmeric,7538.86,India
2021-04-01,Turmeric,7772.43,India
2021-03-01,Turmeric,8040.89,India
2021-02-01,Turmeric,7200.09,India
2021-01-01,Turmeric,6290.5,India
2020-12-01,Turmeric,6134.4,India
2020-11-01,Turmeric,5885.73,India
2020-10-01,Turmeric,5880.24,India
2020-09-01,Turmeric,5931.7,India
2020-08-01,Turmeric,5957.9,India
2020-07-01,Turmeric,6017.5,India
2020-06-01,Turmeric,5951.15,India
2020-05-01,Turmeric,6007.22,India
2020-04-01,Turmeric,6538.43,India
2020-03-01,Turmeric,6443.59,India
2020-02-01,Turmeric,6444.18,India
2020-01-01,Turmeric,6491.18,India
2019-12-01,Turmeric,6178.13,India
2019-11-01,Turmeric,6511.46,India
2019-10-01,Turmeric,6379.91,India
2019-09-01,Turmeric,6520.87,India
2019-08-01,Turmeric,6499.62,India
2019-07-01,Turmeric,6396.42,India
2019-06-01,Turmeric,6424.45,India
2019-05-01,Turmeric,6561.82,India
2019-04-01,Turmeric,6658.95,India
2019-03-01,Turmeric,6745.36,India
2019-02-01,Turmeric,6850.64,India
2019-01-01,Turmeric,7017.43,India
2018-12-01,Turmeric,7063.19,India
2018-11-01,Turmeric,7097.79,India
2018-10-01,Turmeric,6842.0,India
2018-09-01,Turmeric,6976.59,India
2018-08-01,Turmeric,7088.19,India
2018-07-01,Turmeric,7279.99,India
2018-06-01,Turmeric,7530.93,India
2018-05-01,Turmeric,7796.29,India
2018-04-01,Turmeric,7231.68,India
2018-03-01,Turmeric,7321.29,India
2018-02-01,Turmeric,7663.22,India
2018-01-01,Turmeric,7576.56,India
2017-12-01,Turmeric,7603.55,India
2017-11-01,Turmeric,7539.9,India
2017-10-01,Turmeric,7481.9,India
2017-09-01,Turmeric,7534.19,India
2017-08-01,Turmeric,7498.0,India
2017-07-01,Turmeric,6967.42,India
2017-06-01,Turmeric,6217.96,India
2017-05-01,Turmeric,6209.14,India
2017-04-01,Turmeric,6645.15,India
2017-03-01,Turmeric,7250.84,India
2017-02-01,Turmeric,7669.6,India
2017-01-01,Turmeric,7556.13,India
2016-12-01,Turmeric,7860.86,India
2016-11-01,Turmeric,7636.55,India
2016-10-01,Turmeric,7554.52,India
2016-09-01,Turmeric,7453.59,India
2016-08-01,Turmeric,7776.38,India
2016-07-01,Turmeric,8005.29,India
2016-06-01,Turmeric,8198.0,India
2016-05-01,Turmeric,8346.64,India
2016-04-01,Turmeric,8477.32,India
2016-03-01,Turmeric,8568.09,India
2016-02-01,Turmeric,8420.92,India
2016-01-01,Turmeric,8350.63,India
2015-12-01,Turmeric,8589.73,India
2015-11-01,Turmeric,8061.28,India
2015-10-01,Turmeric,7475.71,India
2015-09-01,Turmeric,7372.74,India
2015-08-01,Turmeric,7031.79,India
2015-07-01,Turmeric,7143.42,India
2015-06-01,Turmeric,7195.4,India
2015-05-01,Turmeric,7260.19,India
2015-04-01,Turmeric,7442.53,India
2015-03-01,Turmeric,7391.7,India
2015-02-01,Turmeric,7017.48,India
2015-01-01,Turmeric,7246.61,India
2014-12-01,Turmeric,6645.79,India
2014-11-01,Turmeric,6385.84,India
2014-10-01,Turmeric,6164.88,India
2014-09-01,Turmeric,6285.95,India
2014-08-01,Turmeric,6392.48,India
2014-07-01,Turmeric,6550.71,India
2014-06-01,Turmeric,6283.21,India
2014-05-01,Turmeric,6403.94,India
2014-04-01,Turmeric,6138.69,India
2014-03-01,Turmeric,5811.09,India
2014-02-01,Turmeric,5912.92,India
2014-01-01,Turmeric,5798.94,India
2013-12-01,Turmeric,5501.41,India
2013-11-01,Turmeric,5304.87,India
2013-10-01,Turmeric,5257.3,India
2013-09-01,Turmeric,5374.8,India
2013-08-01,Turmeric,5666.83,India
2013-07-01,Turmeric,6081.51,India
2013-06-01,Turmeric,6101.98,India
2013-05-01,Turmeric,6312.31,India
2013-04-01,Turmeric,6867.0,India
2013-03-01,Turmeric,6321.59,India
2013-02-01,Turmeric,5673.5,India
2013-01-01,Turmeric,5419.3,India
2012-12-01,Turmeric,5272.93,India
2012-11-01,Turmeric,5212.5,India
2012-10-01,Turmeric,5275.98,India
2012-09-01,Turmeric,5748.5,India
2012-08-01,Turmeric,5706.22,India
2012-07-01,Turmeric,4784.01,India
2012-06-01,Turmeric,3983.44,India
2012-05-01,Turmeric,4023.34,India
2012-04-01,Turmeric,4138.88,India
2012-03-01,Turmeric,4763.7,India
2012-02-01,Turmeric,5232.79,India
2012-01-01,Turmeric,5917.15,India
2011-12-01,Turmeric,6117.89,India
2011-11-01,Turmeric,6841.04,India
2011-10-01,Turmeric,7590.9,India
2011-09-01,Turmeric,7096.06,India
2011-08-01,Turmeric,8488.91,India
2011-07-01,Turmeric,8486.13,India
2011-06-01,Turmeric,8537.28,India
2011-05-01,Turmeric,9832.93,India
2011-04-01,Turmeric,11008.17,India
2011-03-01,Turmeric,12378.6,India
2011-02-01,Turmeric,13224.23,India
2011-01-01,Turmeric,15212.5,India
2010-12-01,Turmeric,15658.29,India
2010-11-01,Turmeric,14916.14,India
2010-10-01,Turmeric,14249.05,India
2010-09-01,Turmeric,13988.53,India
2010-08-01,Turmeric,14285.51,India
2010-07-01,Turmeric,15209.33,India
2010-06-01,Turmeric,14923.83,India
2010-05-01,Turmeric,14399.68,India
2010-04-01,Turmeric,11561.25,India
2010-03-01,Turmeric,9558.45,India
2010-02-01,Turmeric,9165.23,India
2010-01-01,Turmeric,9507.19,India
2025-03-01,Groundnut,5533.27,India
2025-02-01,Groundnut,5375.56,India
2025-01-01,Groundnut,5457.95,India
2024-12-01,Groundnut,5441.32,India
2024-11-01,Groundnut,5422.66,India
2024-10-01,Groundnut,5505.9,India
2024-09-01,Groundnut,5695.31,India
2024-08-01,Groundnut,5977.64,India
2024-07-01,Groundnut,5931.91,India
2024-06-01,Groundnut,6017.49,India
2024-05-01,Groundnut,6139.13,India
2024-04-01,Groundnut,6252.31,India
2024-03-01,Groundnut,6162.43,India
2024-02-01,Groundnut,6248.49,India
2024-01-01,Groundnut,6530.74,India
2023-12-01,Groundnut,6569.83,India
2023-11-01,Groundnut,6422.99,India
2023-10-01,Groundnut,6284.34,India
2023-09-01,Groundnut,6493.82,India
2023-08-01,Groundnut,6923.16,India
2023-07-01,Groundnut,6862.93,India
2023-06-01,Groundnut,6388.5,India
2023-05-01,Groundnut,6467.82,India
2023-04-01,Groundnut,6611.59,India
2023-03-01,Groundnut,6745.34,India
2023-02-01,Groundnut,6782.97,India
2023-01-01,Groundnut,6484.12,India
2022-12-01,Groundnut,6183.83,India
2022-11-01,Groundnut,5902.97,India
2022-10-01,Groundnut,5897.38,India
2022-09-01,Groundnut,5986.07,India
2022-08-01,Groundnut,6006.9,India
2022-07-01,Groundnut,5931.24,India
2022-06-01,Groundnut,5767.18,India
2022-05-01,Groundnut,5821.62,India
2022-04-01,Groundnut,5915.57,India
2022-03-01,Groundnut,5920.57,India
2022-02-01,Groundnut,5489.5,India
2022-01-01,Groundnut,5494.99,India
2021-12-01,Groundnut,5493.06,India
2021-11-01,Groundnut,5431.64,India
2021-10-01,Groundnut,5350.25,India
2021-09-01,Groundnut,5611.95,India
2021-08-01,Groundnut,5634.64,India
2021-07-01,Groundnut,5217.33,India
2021-06-01,Groundnut,5125.72,India
2021-05-01,Groundnut,5333.88,India
2021-04-01,Groundnut,5678.78,India
2021-03-01,Groundnut,6022.29,India
2021-02-01,Groundnut,5611.9,India
2021-01-01,Groundnut,5248.37,India
2020-12-01,Groundnut,5028.08,India
2020-11-01,Groundnut,4792.13,India
2020-10-01,Groundnut,4631.2,India
2020-09-01,Groundnut,4593.17,India
2020-08-01,Groundnut,5151.01,India
2020-07-01,Groundnut,5285.33,India
2020-06-01,Groundnut,5243.55,India
2020-05-01,Groundnut,5381.72,India
2020-04-01,Groundnut,5785.38,India
2020-03-01,Groundnut,5334.0,India
2020-02-01,Groundnut,4854.33,India
2020-01-01,Groundnut,4631.8,India
2019-12-01,Groundnut,4514.95,India
2019-11-01,Groundnut,4540.65,India
2019-10-01,Groundnut,5060.26,India
2019-09-01,Groundnut,5671.69,India
2019-08-01,Groundnut,5501.28,India
2019-07-01,Groundnut,5428.57,India
2019-06-01,Groundnut,5244.43,India
2019-05-01,Groundnut,5055.92,India
2019-04-01,Groundnut,4740.31,India
2019-03-01,Groundnut,4482.65,India
2019-02-01,Groundnut,4394.74,India
2019-01-01,Groundnut,4271.97,India
2018-12-01,Groundnut,4259.2,India
2018-11-01,Groundnut,4335.7,India
2018-10-01,Groundnut,4214.42,India
2018-09-01,Groundnut,4131.13,India
2018-08-01,Groundnut,4082.26,India
2018-07-01,Groundnut,3745.22,India
2018-06-01,Groundnut,3624.25,India
2018-05-01,Groundnut,3661.29,India
2018-04-01,Groundnut,3770.87,India
2018-03-01,Groundnut,3890.13,India
2018-02-01,Groundnut,3898.1,India
2018-01-01,Groundnut,3923.99,India
2017-12-01,Groundnut,4001.41,India
2017-11-01,Groundnut,3925.98,India
2017-10-01,Groundnut,4021.19,India
2017-09-01,Groundnut,3987.48,India
2017-08-01,Groundnut,4266.26,India
2017-07-01,Groundnut,4399.93,India
2017-06-01,Groundnut,4461.43,India
2017-05-01,Groundnut,4788.47,India
2017-04-01,Groundnut,4935.49,India
2017-03-01,Groundnut,4817.96,India
2017-02-01,Groundnut,4460.56,India
2017-01-01,Groundnut,4475.27,India
2016-12-01,Groundnut,4378.24,India
2016-11-01,Groundnut,4409.04,India
2016-10-01,Groundnut,4456.1,India
2016-09-01,Groundnut,4710.31,India
2016-08-01,Groundnut,5240.95,India
2016-07-01,Groundnut,5279.69,India
2016-06-01,Groundnut,5235.79,India
2016-05-01,Groundnut,5074.79,India
2016-04-01,Groundnut,4887.89,India
2016-03-01,Groundnut,4648.58,India
2016-02-01,Groundnut,4424.2,India
2016-01-01,Groundnut,4347.25,India
2015-12-01,Groundnut,4238.32,India
2015-11-01,Groundnut,4155.82,India
2015-10-01,Groundnut,4413.58,India
2015-09-01,Groundnut,4932.88,India
2015-08-01,Groundnut,4857.92,India
2015-07-01,Groundnut,4797.52,India
2015-06-01,Groundnut,4816.66,India
2015-05-01,Groundnut,4612.66,India
2015-04-01,Groundnut,4375.64,India
2015-03-01,Groundnut,4295.3,India
2015-02-01,Groundnut,4241.66,India
2015-01-01,Groundnut,4048.27,India
2014-12-01,Groundnut,3770.58,India
2014-11-01,Groundnut,3773.4,India
2014-10-01,Groundnut,3921.19,India
2014-09-01,Groundnut,3991.29,India
2014-08-01,Groundnut,3968.91,India
2014-07-01,Groundnut,3675.98,India
2014-06-01,Groundnut,3542.85,India
2014-05-01,Groundnut,3590.61,India
2014-04-01,Groundnut,3515.34,India
2014-03-01,Groundnut,3429.96,India
2014-02-01,Groundnut,3453.18,India
2014-01-01,Groundnut,3477.4,India
2013-12-01,Groundnut,3646.6,India
2013-11-01,Groundnut,3713.05,India
2013-10-01,Groundnut,3524.06,India
2013-09-01,Groundnut,3614.05,India
2013-08-01,Groundnut,3814.76,India
2013-07-01,Groundnut,3953.46,India
2013-06-01,Groundnut,4136.28,India
2013-05-01,Groundnut,4356.49,India
2013-04-01,Groundnut,4487.56,India
2013-03-01,Groundnut,4503.89,India
2013-02-01,Groundnut,4670.25,India
2013-01-01,Groundnut,4744.37,India
2012-12-01,Groundnut,4859.07,India
2012-11-01,Groundnut,4790.87,India
2012-10-01,Groundnut,4499.49,India
2012-09-01,Groundnut,4360.07,India
2012-08-01,Groundnut,4497.28,India
2012-07-01,Groundnut,4305.29,India
2012-06-01,Groundnut,4123.09,India
2012-05-01,Groundnut,4114.46,India
2012-04-01,Groundnut,4022.63,India
2012-03-01,Groundnut,4014.14,India
2012-02-01,Groundnut,3816.12,India
2012-01-01,Groundnut,3677.5,India
2011-12-01,Groundnut,3399.42,India
2011-11-01,Groundnut,3247.74,India
2011-10-01,Groundnut,3136.74,India
2011-09-01,Groundnut,3301.76,India
2011-08-01,Groundnut,3413.59,India
2011-07-01,Groundnut,3478.7,India
2011-06-01,Groundnut,3467.94,India
2011-05-01,Groundnut,3333.94,India
2011-04-01,Groundnut,3259.93,India
2011-03-01,Groundnut,3110.1,India
2011-02-01,Groundnut,3011.07,India
2011-01-01,Groundnut,2989.14,India
2010-12-01,Groundnut,2904.93,India
2010-11-01,Groundnut,2898.56,India
2010-10-01,Groundnut,2956.96,India
2010-09-01,Groundnut,3123.06,India
2010-08-01,Groundnut,3152.54,India
2010-07-01,Groundnut,3140.09,India
2010-06-01,Groundnut,2936.68,India
2010-05-01,Groundnut,2764.5,India
2010-04-01,Groundnut,2763.51,India
2010-03-01,Groundnut,2721.83,India
2010-02-01,Groundnut,2696.37,India
2010-01-01,Groundnut,2666.46,India
2025-03-01,Coconut,5756.94,India
2025-02-01,Coconut,6047.14,India
2025-01-01,Coconut,5940.59,India
2024-12-01,Coconut,5497.94,India
2024-11-01,Coconut,5073.83,India
2024-10-01,Coconut,4928.77,India
2024-09-01,Coconut,4078.0,India
2024-08-01,Coconut,3603.72,India
2024-07-01,Coconut,3194.69,India
2024-06-01,Coconut,1938.67,India
2024-05-01,Coconut,3761.59,India
2024-04-01,Coconut,3898.53,India
2024-03-01,Coconut,3969.96,India
2024-02-01,Coconut,3915.38,India
2024-01-01,Coconut,4231.95,India
2023-12-01,Coconut,4391.8,India
2023-11-01,Coconut,3785.33,India
2023-10-01,Coconut,3596.13,India
2023-09-01,Coconut,3507.73,India
2023-08-01,Coconut,3743.93,India
2023-07-01,Coconut,3760.12,India
2023-06-01,Coconut,3925.9,India
2023-05-01,Coconut,3754.15,India
2023-04-01,Coconut,3791.21,India
2023-03-01,Coconut,4277.03,India
2023-02-01,Coconut,3981.14,India
2023-01-01,Coconut,4006.85,India
2022-12-01,Coconut,3991.61,India
2022-11-01,Coconut,3886.8,India
2022-10-01,Coconut,3812.36,India
2022-09-01,Coconut,4080.8,India
2022-08-01,Coconut,3949.23,India
2022-07-01,Coconut,3940.78,India
2022-06-01,Coconut,4223.29,India
2022-05-01,Coconut,4145.36,India
2022-04-01,Coconut,4329.54,India
2022-03-01,Coconut,4211.98,India
2022-02-01,Coconut,4105.41,India
2022-01-01,Coconut,4312.17,India
2021-12-01,Coconut,4811.19,India
2021-11-01,Coconut,4472.18,India
2021-10-01,Coconut,4419.24,India
2021-09-01,Coconut,4614.2,India
2021-08-01,Coconut,4908.15,India
2021-07-01,Coconut,4548.28,India
2021-06-01,Coconut,4019.63,India
2021-05-01,Coconut,3887.36,India
2021-04-01,Coconut,4935.18,India
2021-03-01,Coconut,5396.21,India
2021-02-01,Coconut,5272.95,India
2021-01-01,Coconut,6194.39,India
2020-12-01,Coconut,6316.08,India
2020-11-01,Coconut,5693.09,India
2020-10-01,Coconut,5743.68,India
2020-09-01,Coconut,5288.55,India
2020-08-01,Coconut,5056.17,India
2020-07-01,Coconut,17097.98,India
2020-06-01,Coconut,15044.19,India
2020-05-01,Coconut,33368.33,India
2020-04-01,Coconut,5815.55,India
2020-03-01,Coconut,11465.45,India
2020-02-01,Coconut,34985.93,India
2020-01-01,Coconut,45412.6,India
2019-12-01,Coconut,33771.93,India
2019-11-01,Coconut,39811.7,India
2019-10-01,Coconut,43351.91,India
2019-09-01,Coconut,28183.26,India
2019-08-01,Coconut,33441.89,India
2019-07-01,Coconut,17624.68,India
2019-06-01,Coconut,11827.9,India
2019-05-01,Coconut,7702.92,India
2019-04-01,Coconut,5495.55,India
2019-03-01,Coconut,6547.63,India
2019-02-01,Coconut,6013.25,India
2019-01-01,Coconut,21332.59,India
2018-12-01,Coconut,13111.4,India
2018-11-01,Coconut,16225.37,India
2018-10-01,Coconut,18875.76,India
2018-09-01,Coconut,8322.44,India
2018-08-01,Coconut,7209.99,India
2018-07-01,Coconut,6849.31,India
2018-06-01,Coconut,6338.58,India
2018-05-01,Coconut,6417.7,India
2018-04-01,Coconut,5977.36,India
2018-03-01,Coconut,6841.18,India
2018-02-01,Coconut,7039.8,India
2018-01-01,Coconut,7092.66,India
2017-12-01,Coconut,7093.23,India
2017-11-01,Coconut,6759.09,India
2017-10-01,Coconut,6393.45,India
2017-09-01,Coconut,5816.11,India
2017-08-01,Coconut,5477.33,India
2017-07-01,Coconut,5114.42,India
2017-06-01,Coconut,5745.26,India
2017-05-01,Coconut,5921.77,India
2017-04-01,Coconut,12571.22,India
2017-03-01,Coconut,4677.61,India
2017-02-01,Coconut,4517.4,India
2017-01-01,Coconut,7898.11,India
2016-12-01,Coconut,3948.84,India
2016-11-01,Coconut,7180.92,India
2016-10-01,Coconut,5535.57,India
2016-09-01,Coconut,5285.95,India
2016-08-01,Coconut,3663.18,India
2016-07-01,Coconut,3502.41,India
2016-06-01,Coconut,3684.68,India
2016-05-01,Coconut,3811.79,India
2016-04-01,Coconut,11637.19,India
2016-03-01,Coconut,4119.43,India
2016-02-01,Coconut,4010.99,India
2016-01-01,Coconut,5501.63,India
2015-12-01,Coconut,7389.26,India
2015-11-01,Coconut,13509.03,India
2015-10-01,Coconut,9478.62,India
2015-09-01,Coconut,8316.5,India
2015-08-01,Coconut,5409.96,India
2015-07-01,Coconut,5042.63,India
2015-06-01,Coconut,5176.22,India
2015-05-01,Coconut,5401.64,India
2015-04-01,Coconut,5612.26,India
2015-03-01,Coconut,5572.48,India
2015-02-01,Coconut,5484.35,India
2015-01-01,Coconut,6806.16,India
2014-12-01,Coconut,15242.78,India
2014-11-01,Coconut,24425.85,India
2014-10-01,Coconut,18148.58,India
2014-09-01,Coconut,18212.24,India
2014-08-01,Coconut,11678.59,India
2014-07-01,Coconut,5203.94,India
2014-06-01,Coconut,5018.88,India
2014-05-01,Coconut,4868.71,India
2014-04-01,Coconut,4497.24,India
2014-03-01,Coconut,4882.23,India
2014-02-01,Coconut,4601.89,India
2014-01-01,Coconut,4457.62,India
2013-12-01,Coconut,3804.4,India
2013-11-01,Coconut,3763.62,India
2013-10-01,Coconut,3453.66,India
2013-09-01,Coconut,3306.08,India
2013-08-01,Coconut,3016.44,India
2013-07-01,Coconut,3616.8,India
2013-06-01,Coconut,3618.64,India
2013-05-01,Coconut,3446.46,India
2013-04-01,Coconut,3563.39,India
2013-03-01,Coconut,3576.47,India
2013-02-01,Coconut,3382.42,India
2013-01-01,Coconut,3394.23,India
2012-12-01,Coconut,3174.07,India
2012-11-01,Coconut,3159.51,India
2012-10-01,Coconut,3104.97,India
2012-09-01,Coconut,3163.97,India
2012-08-01,Coconut,3356.72,India
2012-07-01,Coconut,3243.04,India
2012-06-01,Coconut,3138.32,India
2012-05-01,Coconut,3116.03,India
2012-04-01,Coconut,3566.62,India
2012-03-01,Coconut,3433.51,India
2012-02-01,Coconut,3489.51,India
2012-01-01,Coconut,3766.28,India
2011-12-01,Coconut,3895.12,India
2011-11-01,Coconut,4928.63,India
2011-10-01,Coconut,4197.4,India
2011-09-01,Coconut,4257.95,India
2011-08-01,Coconut,4468.11,India
2011-07-01,Coconut,4308.42,India
2011-06-01,Coconut,4517.1,India
2011-05-01,Coconut,4458.83,India
2011-04-01,Coconut,4430.82,India
2011-03-01,Coconut,3803.09,India
2011-02-01,Coconut,4110.97,India
2011-01-01,Coconut,3668.53,India
2010-12-01,Coconut,3996.24,India
2010-11-01,Coconut,3347.17,India
2010-10-01,Coconut,3460.12,India
2010-09-01,Coconut,3117.85,India
2010-08-01,Coconut,3059.2,India
2010-07-01,Coconut,2995.53,India
2010-06-01,Coconut,3073.12,India
2010-05-01,Coconut,3093.35,India
2010-04-01,Coconut,3126.97,India
2010-03-01,Coconut,2988.44,India
2010-02-01,Coconut,15745.7,India
2010-01-01,Coconut,3169.0,India
